Nombre de estacion,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Valdivia_II,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad
2020-01-30 03:00:00,,,,,,,,,,,,,,,,,,,0.265556,,,0.596103,,,,,0.12881,,,,,0.100161,0.1,,,,,,,0.521237,,,
2020-01-30 04:00:00,,,,,,,,,,,,,,,,,,,0.243333,,,0.524322,,,,,0.12881,,,,,0.101489,0.1,,,,,,,0.481514,,,
2020-01-30 05:00:00,,,,,,,,,,,,,,,,,,,0.36,,,0.60548,,,,,0.153538,,,,,0.112519,0.103004,,,,,,,0.589745,,,
2020-01-30 06:00:00,,,,,,,,,,,,,,,,,,,0.701666,,,0.616599,,,,,0.219477,,,,,0.137087,0.214458,,,,,,,0.591554,,,
2020-01-30 07:00:00,,,,,,,,,,,,,,,,,,,0.493333,,,0.543159,,,,,0.202992,,,,,0.167492,0.135979,,,,,,,0.712285,,,
2020-01-30 08:00:00,,,,,,,,,,,,,,,,,,,0.418333,,,0.499427,,,,,0.12881,,,,,0.150166,0.1,,,,,,,0.616555,,,
2020-01-30 09:00:00,,,,,,,,,,,,,,,,,,,0.468333,,,0.462914,,,,,0.12881,,,,,0.109048,0.1,,,,,,,0.981215,,,
2020-01-30 10:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.463744,,,,,0.145295,,,,,0.100161,0.1,,,,,,,0.687201,,,
2020-01-30 11:00:00,,,,,,,,,,,,,,,,,,,0.235,,,0.482913,,,,,0.178265,,,,,0.1,0.1,,,,,,,0.85777,,,
2020-01-30 12:00:00,,,,,,,,,,,,,,,,,0.254505,,0.21,,,0.487809,,,,,0.19475,,,,,0.1,0.1,,,,,,,0.636293,,,
2020-01-30 13:00:00,,,,,,,,,,,,,,,,,0.221348,,0.21,,,0.501003,,,,,0.211235,,,,,0.1,0.1,,,,,,,0.735148,,,
2020-01-30 14:00:00,,,,,,,,,,,,,,,,,0.20477,,0.201667,,,0.502829,,,,,0.22772,,,,,0.100245,0.1,,,,,,,1.01247,,,
2020-01-30 15:00:00,,,,,,,,,,,,,,,,,0.171613,,0.21,,,0.487975,,,,,0.22772,,,,,0.1,0.1,,,,,,,0.670012,,,
2020-01-30 16:00:00,,,,,,,,,,,,,,,,,0.254505,,0.21,,,0.480507,,,,,0.22772,,,,,0.1,0.1,,,,,,,0.745675,,,
2020-01-30 17:00:00,,,,,,,,,,,,,,,,,0.213059,,0.21,,,0.478183,,,,,0.22772,,,,,0.100489,0.1,,,,,,,0.600271,,,
2020-01-30 18:00:00,,,,,,,,,,,,,,,,,0.229638,,0.276667,,,0.438434,,,,,0.235963,,,,,0.101145,0.1,,,,,,,0.72643,,,
2020-01-30 19:00:00,,,,,,,,,,,,,,,,,0.271084,,0.218333,,,0.44557,,,,,0.26069,,,,,0.10205,0.1,,,,,,,0.73375,,,
2020-01-30 20:00:00,,,,,,,,,,,,,,,,,0.287662,,0.276667,,,0.456192,,,,,0.277175,,,,,0.108548,0.1,,,,,,,0.780874,,,
2020-01-30 21:00:00,,,,,,,,,,,,,,,,,,,0.318333,,,0.436608,,,,,0.22772,,,,,0.100156,0.1,,,,,,,0.744195,,,
2020-01-30 22:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.408892,,,,,0.26069,,,,,0.1,0.1,,,,,,,0.708091,,,
2020-01-30 23:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.42748,,,,,0.268932,,,,,0.1,0.101544,,,,,,,0.859334,,,
2020-01-31 00:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.492456,,,,,0.301903,,,,,0.1,0.1,,,,,,,0.713518,,,
2020-01-31 01:00:00,,,,,,,,,,,,,,,,,,,0.285,,,0.49063,,,,,0.29366,,,,,0.1,0.1,,,,,,,0.641639,,,
2020-01-31 02:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.483909,,,,,0.442025,,,,,0.1,0.1,,,,,,,0.825778,,,
2020-01-31 03:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.480175,,,,,0.343115,,,,,0.1,0.1,,,,,,,0.711874,,,
2020-01-31 04:00:00,,,,,,,,,,,,,,,,,,,0.398889,,,0.522745,,,,,0.549178,,,,,0.1,0.1,,,,,,,0.710723,,,
2020-01-31 05:00:00,,,,,,,,,,,,,,,,,,,0.368333,,,0.502912,,,,,0.474995,,,,,0.104643,0.1,,,,,,,0.731858,,,
2020-01-31 06:00:00,,,,,,,,,,,,,,,,,,,0.61,,,0.573697,,,,,0.367843,,,,,0.116263,0.1,,,,,,,0.811303,,,
2020-01-31 07:00:00,,,,,,,,,,,,,,,,,,,0.426667,,,0.510879,,,,,0.301903,,,,,0.119511,0.1,,,,,,,0.684322,,,
2020-01-31 08:00:00,,,,,,,,,,,,,,,,,,,0.41,,,0.406236,,,,,0.22772,,,,,0.119344,0.1,,,,,,,0.721579,,,
2020-01-31 09:00:00,,,,,,,,,,,,,,,,,,,0.41,,,0.410137,,,,,0.22772,,,,,0.115596,0.1,,,,,,,0.655867,,,
2020-01-31 10:00:00,,,,,,,,,,,,,,,,,,,0.435,,,0.397689,,,,,0.22772,,,,,0.11127,0.1,,,,,,,0.688353,,,
2020-01-31 11:00:00,,,,,,,,,,,,,,,,,,,0.426667,,,0.42524,,,,,0.22772,,,,,0.105388,0.1,,,,,,,0.810234,,,
2020-01-31 12:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.446483,,,,,0.22772,,,,,0.101072,0.1,,,,,,,0.71138,,,
2020-01-31 13:00:00,,,,,,,,,,,,,,,,,,,0.218333,,,0.444989,,,,,0.22772,,,,,0.1,0.1,,,,,,,0.644353,,,
2020-01-31 14:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.450467,,,,,0.22772,,,,,0.1,0.100041,,,,,,,0.569513,,,
2020-01-31 15:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.468806,,,,,0.22772,,,,,0.1,0.1,,,,,,,,,,
2020-01-31 16:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.54125,,,,,0.252448,,,,,0.1,0.10075,,,,,,,0.574448,,,
2020-01-31 17:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.466399,,,,,0.244205,,,,,0.1,0.1,,,,,,,0.583987,,,
2020-01-31 18:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.462748,,,,,0.235963,,,,,0.100328,0.1,,,,,,,0.548871,,,
2020-01-31 19:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.449139,,,,,0.334873,,,,,0.100817,0.1,,,,,,,0.501993,,,
2020-01-31 20:00:00,,,,,,,,,,,,,,,,,,,0.151667,,,0.484573,,,,,0.3596,,,,,0.126675,0.1,,,,,,,0.665654,,,
2020-01-31 21:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.45835,,,,,0.334873,,,,,0.133839,0.1,,,,,,,0.766729,,,
2020-01-31 22:00:00,,,,,,,,,,,,,,,,,,,0.106667,,,0.480092,,,,,0.285418,,,,,0.118678,0.1,,,,,,,0.871258,,,
2020-01-31 23:00:00,,,,,,,,,,,,,,,,,,,0.105833,,,0.586476,,,,,0.334873,,,,,0.108271,0.1,,,,,,,0.797486,,,
2020-02-01 00:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.553117,,,,,0.32663,,,,,0.108188,,,,,,,,0.642709,,,
2020-02-01 01:00:00,,,,,,,,,,,,,,,,,,,0.135,,,0.556851,,,,,0.442025,,,,,0.107443,,,,,,,,0.778325,,,
2020-02-01 02:00:00,,,,,,,,,,,,,,,,,,,0.140833,,,0.524239,,,,,0.450268,,,,,0.105455,,,,,,,,0.928827,,,
2020-02-01 03:00:00,,,,,,,,,,,,,,,,,,,0.354444,,,0.515194,,,,,0.400813,,,,,0.106022,,,,,,,,0.723881,,,
2020-02-01 04:00:00,,,,,,,,,,,,,,,,,,,0.221111,,,0.502,,,,,0.32663,,,,,0.101389,,,,,,,,0.805465,,,
2020-02-01 05:00:00,,,,,,,,,,,,,,,,,,,0.293333,,,0.508472,,,,,0.32663,,,,,0.104866,,,,,,,,0.667709,,,
2020-02-01 06:00:00,,,,,,,,,,,,,,,,,,,0.393333,,,0.567722,,,,,0.318388,,,,,0.10255,,,,,,,,0.868627,,,
2020-02-01 07:00:00,,,,,,,,,,,,,,,,,,,0.451667,,,0.532786,,,,,0.52445,,,,,0.105611,,,,,,,,0.696905,,,
2020-02-01 08:00:00,,,,,,,,,,,,,,,,,,,0.36,,,0.526646,,,,,0.39257,,,,,0.106033,,,,,,,,,,,
2020-02-01 09:00:00,,,,,,,,,,,,,,,,,,,0.135,,,0.568967,,,,,0.22772,,,,,0.101567,0.1,,,,,,,,,,
2020-02-01 10:00:00,,,,,,,,,,,,,,,,,,,0.105,,,0.550213,,,,,0.22772,,,,,0.1,0.1,,,,,,,,,,
2020-02-01 11:00:00,,,,,,,,,,,,,,,,,,,0.104167,,,0.5454,,,,,0.22772,,,,,0.109719,0.105633,,,,,,,,,,
2020-02-01 12:00:00,,,,,,,,,,,,,,,,,,,0.104167,,,0.485403,,,,,0.252448,,,,,0.168325,0.1308,,,,,,,,,,
2020-02-01 13:00:00,,,,,,,,,,,,,,,,,,,0.1025,,,0.491709,,,,,,,,,,0.111858,0.100542,,,,,,,0.793375,,,
2020-02-01 14:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.488888,,,,,0.32663,,,,,0.115096,0.1,,,,,,,0.695672,,,
2020-02-01 15:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.466316,,,,,0.497992,,,,,0.10205,0.1,,,,,,,0.700113,,,
2020-02-01 16:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.483909,,,,,0.514312,,,,,0.100078,0.1,,,,,,,0.735723,,,
2020-02-01 17:00:00,,,,,,,,,,,,,,,,,,,0.103333,,,0.478266,,,,,0.479528,,,,,0.102983,0.1,,,,,,,0.893051,,,
2020-02-01 18:00:00,,,,,,,,,,,,,,,,,,,0.103333,,,0.43553,,,,,0.465516,,,,,0.103544,0.1,,,,,,,0.836634,,,
2020-02-01 19:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.437438,,,,,0.458098,,,,,0.101483,0.1,,,,,,,0.776186,,,
2020-02-01 20:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.464159,,,,,0.446393,,,,,0.167575,0.20632,,,,,,,0.705541,,,
2020-02-01 21:00:00,,,,,,,,,,,,,,,,,,,0.135,,,0.491045,,,,,0.488925,,,,,0.260871,0.457335,,,,,,,0.800365,,,
2020-02-01 22:00:00,,,,,,,,,,,,,,,,,,,0.16,,,0.472623,,,,,0.456779,,,,,0.385238,0.648782,,,,,,,0.750198,,,
2020-02-01 23:00:00,,,,,,,,,,,,,,,,,,,0.235,,,0.452126,,,,,0.455378,,,,,0.414559,0.44406,,,,,,,0.877015,,,
2020-02-02 00:00:00,,,,,,,,,,,,,,,,,,,0.326667,,,0.461255,,,,,0.444828,,,,,0.307936,0.308553,,,,,,,0.6057,,,
2020-02-02 01:00:00,,,,,,,,,,,,,,,,,,,0.518333,,,0.486648,,,,,0.418451,,,,,0.3146,0.211453,,,,,,,0.587195,,,
2020-02-02 02:00:00,,,,,,,,,,,,,,,,,,,0.543333,,,0.500588,,,,,0.427766,,,,,0.315933,0.211787,,,,,,,0.484558,,,
2020-02-02 03:00:00,,,,,,,,,,,,,,,,,,,0.287778,,,0.489883,,,,,0.423232,,,,,0.265703,0.150212,,,,,,,0.604136,,,
2020-02-02 04:00:00,,,,,,,,,,,,,,,,,,,0.165556,,,0.508471,,,,,0.414083,,,,,0.21289,0.139399,,,,,,,0.803656,,,
2020-02-02 05:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.536022,,,,,0.40073,,,,,0.210725,0.121367,,,,,,,0.466958,,,
2020-02-02 06:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.526895,,,,,0.397351,,,,,0.210725,0.106009,,,,,,,0.744441,,,
2020-02-02 07:00:00,,,,,,,,,,,,,,,,,,,0.158333,,,0.514363,,,,,0.390592,,,,,0.224886,0.110434,,,,,,,0.632345,,,
2020-02-02 08:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.510796,,,,,0.385316,,,,,0.189317,0.1,,,,,,,0.519263,,,
2020-02-02 09:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.496854,,,,,0.395373,,,,,0.172906,0.1,,,,,,,0.64205,,,
2020-02-02 10:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.529218,,,,,0.404851,,,,,0.126842,0.1,,,,,,,0.632592,,,
2020-02-02 11:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.542744,,,,,0.39867,,,,,0.101978,0.1,,,,,,,0.681115,,,
2020-02-02 12:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.580336,,,,,0.408478,,,,,0.100817,0.1,,,,,,,0.793128,,,
2020-02-02 13:00:00,,,,,,,,,,,,,,,,,,,0.104167,,,0.587389,,,,,0.432134,,,,,0.1,0.1,,,,,,,0.715985,,,
2020-02-02 14:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.55934,,,,,0.432958,,,,,0.1,0.1,,,,,,,0.61343,,,
2020-02-02 15:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.570128,,,,,0.45068,,,,,0.1,0.1,,,,,,,0.631934,,,
2020-02-02 16:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.549963,,,,,0.42826,,,,,0.1,0.1,,,,,,,1.02069,,,
2020-02-02 17:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.511459,,,,,0.431475,,,,,0.100322,0.1,,,,,,,0.761712,,,
2020-02-02 18:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.486315,,,,,0.435019,,,,,0.100822,0.1,,,,,,,0.983189,,,
2020-02-02 19:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.471295,,,,,0.423562,,,,,0.101733,0.1,,,,,,,1.07341,,,
2020-02-02 20:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.456773,,,,,0.396856,,,,,0.120844,0.1,,,,,,,1.08722,,,
2020-02-02 21:00:00,,,,,,,,,,,,,,,,,,,0.101667,,,0.426982,,,,,0.392653,,,,,0.168575,0.136648,,,,,,,1.21133,,,
2020-02-02 22:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.437853,,,,,0.41194,,,,,0.263703,0.303961,,,,,,,1.38806,,,
2020-02-02 23:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.512455,,,,,0.495024,,,,,0.265619,0.239882,,,,,,,0.940916,,,
2020-02-03 00:00:00,,,,,,,,,,,,,,,,,,,0.1025,,,0.377358,,,,,0.422738,,,,,0.253291,0.115358,,,,,,,0.764837,,,
2020-02-03 01:00:00,,,,,,,,,,,,,,,,,0.293188,,0.1025,,,0.332547,,,,,0.364216,,,,,0.214473,0.1,,,,,,,0.909006,,,
2020-02-03 02:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.33512,,,,,0.373777,,,,,0.177571,0.1,,,,,,,0.794609,,,
2020-02-03 03:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.348978,,,,,0.342538,,,,,0.170741,0.1,,,,,,,0.696412,,,
2020-02-03 04:00:00,,,,,,,,,,,,,,,,,,,0.102222,,,0.388063,,,,,0.344846,,,,,0.164827,0.1,,,,,,,0.729555,,,
2020-02-03 05:00:00,,,,,,,,,,,,,,,,,,,0.125,,,0.391217,,,,,0.361413,,,,,0.159662,0.1,,,,,,,0.719687,,,
2020-02-03 06:00:00,,,,,,,,,,,,,,,,,,,0.568333,,,0.39047,,,,,0.389768,,,,,0.178571,0.1,,,,,,,0.897985,,,
2020-02-03 07:00:00,,,,,,,,,,,,,,,,,,,0.234167,,,0.469221,,,,,0.382514,,,,,0.196397,0.102711,,,,,,,0.814675,,,
2020-02-03 08:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.445903,,,,,0.355973,,,,,0.192732,0.111683,,,,,,,0.758422,,,
2020-02-03 09:00:00,,,,,,,,,,,,,,,,,,,0.116667,,,0.419846,,,,,0.345505,,,,,0.165326,0.107886,,,,,,,0.636704,,,
2020-02-03 10:00:00,,,,,,,,,,,,,,,,,,,0.1025,,,0.345825,,,,,0.358034,,,,,0.125592,0.100709,,,,,,,0.638515,,,
2020-02-03 11:00:00,,,,,,,,,,,,,,,,,,,0.103333,,,0.367566,,,,,0.35655,,,,,0.105466,0.101377,,,,,,,0.715657,,,
2020-02-03 12:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.363251,,,,,0.359353,,,,,0.1,0.121161,,,,,,,0.620832,,,
2020-02-03 13:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.375533,,,,,0.351687,,,,,0.101067,0.101126,,,,,,,0.750198,,,
2020-02-03 14:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.392959,,,,,0.366936,,,,,0.122926,0.103296,,,,,,,0.923564,,,
2020-02-03 15:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.395283,,,,,0.384327,,,,,0.137837,0.118365,,,,,,,0.671411,,,
2020-02-03 16:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.464574,,,,,0.412435,,,,,0.140419,0.1,,,,,,,0.698056,,,
2020-02-03 17:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.409058,,,,,0.411033,,,,,0.14625,0.1,,,,,,,0.716808,,,
2020-02-03 18:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.376196,,,,,0.413012,,,,,0.154164,0.193461,,,,,,,0.791073,,,
2020-02-03 19:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.375616,,,,,0.423315,,,,,0.160745,0.231574,,,,,,,0.907938,,,
2020-02-03 20:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.388146,,,,,0.395207,,,,,0.150415,0.174091,,,,,,,1.343,,,
2020-02-03 21:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.386071,,,,,0.420265,,,,,0.162994,0.185737,,,,,,,1.08287,,,
2020-02-03 22:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.362338,,,,,0.421914,,,,,0.18915,0.196507,,,,,,,0.897739,,,
2020-02-03 23:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.360429,,,,,0.413012,,,,,0.187317,0.105259,,,,,,,0.821091,,,
2020-02-04 00:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.37155,,,,,0.405098,,,,,0.15458,0.1,,,,,,,0.853658,,,
2020-02-04 01:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.385822,,,,,0.402791,,,,,0.141502,0.1,,,,,,,0.789592,,,
2020-02-04 02:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.396859,,,,,0.375013,,,,,0.125925,0.1,,,,,,,0.641722,,,
2020-02-04 03:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.380844,,,,,0.444745,,,,,0.154664,0.1,,,,,,,0.754804,,,
2020-02-04 04:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.399349,,,,,0.753674,,,,,0.174156,0.1,,,,,,,0.606111,,,
2020-02-04 05:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.462582,,,,,1.0762,,,,,0.1884,0.1,,,,,,,0.543443,,,
2020-02-04 06:00:00,,,,,,,,,,,,,,,,,,,0.335,,,0.529135,,,,,0.505492,,,,,0.232716,0.110851,,,,,,,0.703156,,,
2020-02-04 07:00:00,,,,,,,,,,,,,,,,,,,0.1725,,,0.47254,,,,,0.479611,,,,,0.261205,0.210495,,,,,,,0.772403,,,
2020-02-04 08:00:00,,,,,,,,,,,,,,,,,,,0.1075,,,0.449803,,,,,0.410786,,,,,0.140503,0.107763,,,,,,,0.808425,,,
2020-02-04 09:00:00,,,,,,,,,,,,,,,,,,,0.103333,,,0.447894,,,,,0.39529,,,,,0.109276,0.1,,,,,,,0.76385,,,
2020-02-04 10:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.428642,,,,,0.379547,,,,,0.103383,0.1,,,,,,,0.841322,,,
2020-02-04 11:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.421422,,,,,0.370563,,,,,0.111941,0.1,,,,,,,0.767551,,,
2020-02-04 12:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.418518,,,,,0.375425,,,,,0.112275,0.10722,,,,,,,0.709982,,,
2020-02-04 13:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.418684,,,,,0.364628,,,,,0.100734,0.1,,,,,,,0.846585,,,
2020-02-04 14:00:00,,,,,,,,,,,,,,,,,0.229638,,0.1,,,0.442832,,,,,0.363721,,,,,0.101067,0.1,,,,,,,0.823969,,,
2020-02-04 15:00:00,,,,,,,,,,,,,,,,,0.20477,,0.1,,,0.458267,,,,,0.368255,,,,,0.1,0.1,,,,,,,0.859086,,,
2020-02-04 16:00:00,,,,,,,,,,,,,,,,,0.213059,,0.1,,,0.447977,,,,,0.372128,,,,,0.1,0.1,,,,,,,0.861635,,,
2020-02-04 17:00:00,,,,,,,,,,,,,,,,,0.262794,,0.1,,,0.450964,,,,,0.372293,,,,,0.101384,0.1,,,,,,,0.906787,,,
2020-02-04 18:00:00,,,,,,,,,,,,,,,,,0.237927,,0.100833,,,0.465072,,,,,0.383586,,,,,0.101567,0.1,,,,,,,0.855797,,,
2020-02-04 19:00:00,,,,,,,,,,,,,,,,,0.221348,,0.103333,,,0.476689,,,,,0.402379,,,,,0.105299,0.1,,,,,,,0.882442,,,
2020-02-04 20:00:00,,,,,,,,,,,,,,,,,0.237927,,0.1,,,0.492622,,,,,0.448289,,,,,0.13184,0.1,,,,,,,0.875205,,,
2020-02-04 21:00:00,,,,,,,,,,,,,,,,,0.213059,,0.101667,,,0.464989,,,,,0.450103,,,,,0.168492,0.122081,,,,,,,1.01896,,,
2020-02-04 22:00:00,,,,,,,,,,,,,,,,,0.20477,,0.101667,,,0.467312,,,,,0.402544,,,,,0.195814,0.201016,,,,,,,1.33642,,,
2020-02-04 23:00:00,,,,,,,,,,,,,,,,,0.229638,,0.1,,,0.435613,,,,,0.396279,,,,,0.221137,0.273403,,,,,,,0.951691,,,
2020-02-05 00:00:00,,,,,,,,,,,,,,,,,0.221348,,0.1,,,0.444326,,,,,0.396032,,,,,0.241379,0.260796,,,,,,,1.20179,,,
2020-02-05 01:00:00,,,,,,,,,,,,,,,,,0.282136,,0.1,,,0.421671,,,,,0.368997,,,,,0.23988,0.191916,,,,,,,1.3879,,,
2020-02-05 02:00:00,,,,,,,,,,,,,,,,,0.287662,,0.1,,,0.447064,,,,,0.361907,,,,,0.230467,0.170333,,,,,,,0.836223,,,
2020-02-05 03:00:00,,,,,,,,,,,,,,,,,0.271084,,0.1,,,0.418601,,,,,0.369491,,,,,0.251708,0.224561,,,,,,,0.965672,,,
2020-02-05 04:00:00,,,,,,,,,,,,,,,,,,,0.102222,,,0.422584,,,,,0.345918,,,,,0.19823,0.200181,,,,,,,0.791977,,,
2020-02-05 05:00:00,,,,,,,,,,,,,,,,,,,0.110833,,,0.441753,,,,,0.347319,,,,,0.159662,0.149251,,,,,,,1.00819,,,
2020-02-05 06:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.476523,,,,,0.379217,,,,,0.167242,0.115067,,,,,,,1.1193,,,
2020-02-05 07:00:00,,,,,,,,,,,,,,,,,,,0.120833,,,0.512621,,,,,0.372953,,,,,0.175489,0.139108,,,,,,,0.92636,,,
2020-02-05 08:00:00,,,,,,,,,,,,,,,,,,,0.105,,,0.473951,,,,,0.342785,,,,,0.162494,0.115193,,,,,,,0.712614,,,
2020-02-05 09:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.471129,,,,,0.337098,,,,,0.13034,0.1,,,,,,,0.611868,,,
2020-02-05 10:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.484075,,,,,0.344269,,,,,,0.1,,,,,,,0.566223,,,
2020-02-05 11:00:00,,,,,,,,,,,,,,,,,,,0.135,,,0.438849,,,,,0.327866,,,,,0.1,0.1,,,,,,,0.582096,,,
2020-02-05 12:00:00,,,,,,,,,,,,,,,,,0.295951,,0.1,,,0.443662,,,,,0.326795,,,,,0.1,,,,,,,,0.634401,,,
2020-02-05 13:00:00,,,,,,,,,,,,,,,,,0.279373,,0.1,,,0.467395,,,,,0.320283,,,,,0.1,0.1,,,,,,,0.617624,,,
2020-02-05 14:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.487809,,,,,0.331163,,,,,0.1,0.1,,,,,,,0.50339,,,
2020-02-05 15:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.465652,,,,,0.343609,,,,,0.1,0.1,,,,,,,0.472139,,,
2020-02-05 16:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.450384,,,,,0.364463,,,,,0.1,0.1,,,,,,,0.624286,,,
2020-02-05 17:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.441339,,,,,0.436914,,,,,0.1,0.1,,,,,,,0.699537,,,
2020-02-05 18:00:00,,,,,,,,,,,,,,,,,,,0.1025,,,0.442334,,,,,0.364298,,,,,0.100322,0.1,,,,,,,0.797898,,,
2020-02-05 19:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.451629,,,,,0.350286,,,,,0.102311,0.1,,,,,,,0.893052,,,
2020-02-05 20:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.466814,,,,,0.358941,,,,,0.126347,0.1,,,,,,,1.27235,,,
2020-02-05 21:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.427978,,,,,0.355561,,,,,0.127591,0.15827,,,,,,,2.26517,,,
2020-02-05 22:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.380429,,,,,0.364957,,,,,0.103773,0.138567,,,,,,,1.76572,,,
2020-02-05 23:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.344165,,,,,0.360342,,,,,0.11202,0.104841,,,,,,,1.41348,,,
2020-02-06 00:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.348314,,,,,0.428095,,,,,0.108776,0.10843,,,,,,,1.08213,,,
2020-02-06 01:00:00,,,,,,,,,,,,,,,,,0.271084,,0.1,,,0.380096,,,,,0.424304,,,,,0.104033,0.1,,,,,,,1.11946,,,
2020-02-06 02:00:00,,,,,,,,,,,,,,,,,0.221348,,0.1,,,0.389971,,,,,0.341714,,,,,0.102478,0.1,,,,,,,0.862787,,,
2020-02-06 03:00:00,,,,,,,,,,,,,,,,,0.262794,,0.1,,,0.4108,,,,,0.355973,,,,,0.109276,0.102878,,,,,,,0.552242,,,
2020-02-06 04:00:00,,,,,,,,,,,,,,,,,0.271084,,0.103333,,,0.445819,,,,,0.515466,,,,,0.102628,0.114648,,,,,,,0.755873,,,
2020-02-06 05:00:00,,,,,,,,,,,,,,,,,,,0.103333,,,0.465487,,,,,0.545963,,,,,0.105033,0.111102,,,,,,,0.614335,,,
2020-02-06 06:00:00,,,,,,,,,,,,,,,,,,,0.335,,,0.564154,,,,,0.598386,,,,,0.130007,0.304212,,,,,,,0.900783,,,
2020-02-06 07:00:00,,,,,,,,,,,,,,,,,,,0.226667,,,0.512206,,,,,0.595501,,,,,0.179404,0.216378,,,,,,,1.05515,,,
