Nombre de estacion,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,El_Bosque,Cerro_Navia,Puente_Alto,Quilicura,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Valdivia_II,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad,Talagante
2021-01-04 16:00:00,6.22625,8.0,6.0,1.48983,5.0,17.0108,7.0,22.0,24.46,29.5125,11.0,11.0,8.0,13.0,10.0,15.0,12.0,17.0,22.0,7.0,6.0,5.0,8.0,7.0,7.0,7.0,7.0,1.0,4.0,7.0,7.0,3.0,2.0,4.0,5.0,3.0,1.0,5.0,2.0013400000000003,3.0,1.0,
2021-01-04 17:00:00,13.685,8.0,6.0,1.053,1.0,9.41759,9.0,21.0,20.0833,28.8983,8.0,6.0,,8.0,8.0,11.0,11.0,13.0,21.0,8.0,8.0,4.0,8.0,7.0,8.0,7.0,8.0,1.0,5.0,8.0,7.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,6.0,2.0,
2021-01-04 18:00:00,6.50941,10.0,4.0,2.0315,4.0,11.2313,10.0,18.0,20.7733,25.0208,14.0,7.0,,10.0,7.0,11.0,12.0,8.0,16.0,10.0,5.0,4.0,10.0,10.0,7.0,6.0,7.0,2.0,6.0,10.0,11.0,3.0,3.0,6.0,5.0,1.0,1.0,3.0,2.2164200000000003,6.0,2.0,
2021-01-04 19:00:00,8.54221,12.0,5.0,4.46709,6.0,9.461,11.0,21.0,20.4825,20.3325,12.0,5.0,,8.0,8.0,6.0,16.0,8.0,14.0,10.0,15.0,8.0,16.0,11.0,9.0,4.0,7.0,1.0,7.0,12.0,9.0,4.0,4.0,7.0,6.0,2.0,1.0,4.0,3.96242,6.0,1.0,
2021-01-04 20:00:00,1.0,11.0,4.0,6.9495,6.0,,11.0,16.0,5.64725,17.6833,12.0,4.0,,7.0,11.0,2.0,12.0,9.0,10.0,9.0,8.0,9.0,16.0,14.0,18.0,4.0,8.0,3.0,5.0,9.0,15.0,6.0,9.0,6.0,3.0,2.0,4.0,8.0,4.53375,5.0,5.0,
2021-01-04 21:00:00,11.3497,16.0,2.0,9.65834,8.0,1.0,13.0,16.0,12.3333,17.6733,9.0,2.0,6.0,5.0,6.0,2.0,10.0,9.0,12.0,8.0,9.0,8.0,9.0,16.0,16.0,10.0,10.0,21.0,10.0,9.0,13.0,9.0,10.0,5.0,4.0,1.0,7.0,18.0,4.2796699999999985,7.0,8.0,
2021-01-04 22:00:00,17.5948,11.0,4.0,9.30167,9.0,7.89875,18.0,12.0,13.3771,17.9458,5.0,1.0,5.0,5.0,5.0,5.0,8.0,6.0,6.0,11.0,10.0,5.0,20.0,15.0,20.0,14.0,11.0,11.0,7.0,7.0,11.0,11.0,5.0,9.0,4.0,1.0,13.0,11.0,2.41042,5.0,9.0,
2021-01-04 23:00:00,9.82649,9.0,5.0,9.35834,8.0,16.9208,10.0,10.0,14.1073,15.4483,5.0,1.0,6.0,7.0,5.0,5.0,10.0,8.0,10.0,12.0,14.0,8.0,20.0,18.0,15.0,11.0,16.0,13.0,9.0,16.0,15.0,7.0,6.0,8.0,5.0,1.0,7.0,10.0,1.80142,4.0,5.0,
2021-01-05 00:00:00,,8.0,10.0,8.85442,,33.6141,9.0,10.0,9.72775,12.095,6.0,1.0,7.0,6.0,7.0,5.0,10.0,9.0,26.0,42.0,10.0,6.0,18.0,11.0,10.0,12.0,11.0,8.0,11.0,10.0,14.0,3.0,5.0,5.0,4.0,1.0,5.0,8.0,1.0,4.0,2.0,
2021-01-05 01:00:00,,8.0,8.0,6.95708,6.0,22.3718,11.0,11.0,13.0925,8.5125,11.0,5.0,6.0,14.0,7.0,5.0,8.0,13.0,5.0,7.0,10.0,6.0,14.0,14.0,12.0,12.0,13.0,15.0,9.0,10.0,13.0,3.0,4.0,4.0,3.0,3.0,2.0,7.0,1.0,5.0,4.0,
2021-01-05 02:00:00,,9.0,4.0,6.89117,3.0,14.6958,14.0,11.0,8.5545,8.6925,10.0,6.0,4.0,11.0,10.0,10.0,15.0,13.0,6.0,21.0,8.0,10.0,14.0,16.0,12.0,9.0,10.0,5.0,8.0,8.0,10.0,5.0,7.0,6.0,8.0,4.0,3.0,5.0,1.0,7.0,2.0,
2021-01-05 03:00:00,15.015,9.0,4.0,6.8014100000000015,7.0,16.2,9.0,10.0,9.40991,9.63417,9.0,11.0,8.0,12.0,10.0,9.0,10.0,16.0,4.0,12.0,7.0,12.0,14.0,8.0,10.0,5.0,9.0,2.0,15.0,8.0,7.0,4.0,8.0,4.0,4.0,4.0,3.0,7.0,1.0,4.0,7.0,
2021-01-05 04:00:00,12.5273,7.0,5.0,7.2175,11.0,14.7767,13.0,12.0,7.5505,10.9408,13.0,12.0,7.0,15.0,13.0,14.0,13.0,16.0,6.0,13.0,8.0,13.0,10.0,13.0,6.0,2.0,10.0,2.0,11.0,7.0,10.0,5.0,4.0,4.0,2.0,6.0,4.0,6.0,1.0,1.0,5.0,
2021-01-05 05:00:00,11.8387,8.0,8.0,7.09375,10.0,11.9413,9.0,16.0,8.91133,11.4442,18.0,8.0,7.0,14.0,12.0,18.0,14.0,18.0,11.0,50.0,14.0,14.0,10.0,16.0,8.0,3.0,9.0,6.0,8.0,10.0,8.0,4.0,4.0,5.0,4.0,3.0,12.0,15.0,1.0,2.0,10.0,
2021-01-05 06:00:00,18.62,12.0,7.0,6.35192,11.0,10.7216,8.0,14.0,16.3542,12.6258,20.0,16.0,8.0,16.0,13.0,15.0,17.0,24.0,16.0,34.0,12.0,13.0,16.0,14.0,12.0,5.0,10.0,4.0,13.0,10.0,10.0,4.0,4.0,7.0,5.0,1.0,13.0,15.0,1.0,5.0,11.0,
2021-01-05 07:00:00,15.1625,12.0,8.0,5.239,11.0,9.82251,13.0,17.0,14.2,16.2,21.0,12.0,12.0,25.0,13.0,13.0,19.0,23.0,25.0,19.0,15.0,16.0,9.0,11.0,10.0,6.0,11.0,8.0,11.0,14.0,9.0,5.0,5.0,7.0,3.0,3.0,10.0,8.0,4.64883,5.0,8.0,
2021-01-05 08:00:00,16.6842,10.0,18.0,7.374589999999999,12.0,4.59609,14.0,13.0,14.975,19.0183,16.0,9.0,11.0,17.0,14.0,17.0,21.0,14.0,10.0,16.0,15.0,13.0,9.0,11.0,10.0,8.0,12.0,10.0,8.0,12.0,8.0,5.0,6.0,7.0,5.0,5.0,6.0,5.0,6.0880800000000015,7.0,1.0,
2021-01-05 09:00:00,11.0653,8.0,11.0,7.39675,12.0,8.515839999999999,11.0,17.0,15.8925,23.6367,16.0,8.0,10.0,17.0,11.0,12.0,19.0,14.0,10.0,17.0,11.0,13.0,11.0,15.0,11.0,11.0,12.0,8.0,10.0,8.0,,5.0,4.0,10.0,5.0,3.0,6.0,5.0,5.32567,5.0,2.0,
2021-01-05 10:00:00,8.50349,9.0,10.0,4.6878400000000005,10.0,17.9242,8.0,14.0,21.2767,24.795,15.0,12.0,11.0,11.0,8.0,19.0,14.0,10.0,14.0,16.0,9.0,14.0,9.0,16.0,13.0,13.0,13.0,12.0,10.0,5.0,13.0,6.0,2.0,11.0,5.0,4.0,3.0,6.0,6.78025,5.0,2.0,
2021-01-05 11:00:00,14.7083,10.0,8.0,3.6865,10.0,16.6683,7.0,14.0,25.6375,23.4158,10.0,8.0,13.0,11.0,12.0,19.0,18.0,16.0,8.0,14.0,19.0,10.0,9.0,11.0,14.0,12.0,13.0,9.0,6.0,,7.0,8.0,3.0,11.0,4.0,3.0,1.0,4.0,8.91809,8.0,1.0,
2021-01-05 12:00:00,12.4792,9.0,6.0,3.95475,10.0,7.3181699999999985,4.0,11.0,20.69,22.9167,13.0,9.0,14.0,10.0,10.0,12.0,15.0,15.0,7.0,,12.0,9.0,9.0,15.0,12.0,8.0,9.0,6.0,6.0,11.0,3.0,5.0,10.0,8.0,5.0,6.0,1.0,5.0,2.9787,7.0,3.0,
2021-01-05 13:00:00,7.59625,6.0,3.0,2.20192,8.0,9.23534,6.0,15.0,23.7642,20.5317,13.0,13.0,16.0,11.0,12.0,15.0,17.0,16.0,9.0,,19.0,11.0,9.0,12.0,10.0,8.0,6.0,4.0,,10.0,6.0,4.0,9.0,9.0,7.0,7.0,1.0,6.0,1.0,5.0,1.0,
2021-01-05 14:00:00,7.67192,11.0,1.0,1.0,8.0,9.83458,7.0,13.0,13.7917,18.585,13.0,11.0,14.0,8.0,7.0,16.0,12.0,17.0,8.0,,8.0,16.0,9.0,12.0,12.0,9.0,9.0,5.0,10.0,10.0,8.0,6.0,5.0,10.0,5.0,4.0,1.0,3.0,1.16375,6.0,1.0,
2021-01-05 15:00:00,11.1075,,5.0,1.76092,9.0,7.08475,5.0,11.0,15.1342,18.7508,13.0,11.0,14.0,8.0,8.0,18.0,15.0,16.0,14.0,11.0,,9.0,8.0,12.0,11.0,9.0,10.0,16.0,9.0,12.0,10.0,5.0,5.0,8.0,6.0,1.0,1.0,1.0,3.36567,7.0,1.0,
2021-01-05 16:00:00,21.2058,5.0,4.0,2.96333,8.0,22.8967,6.0,19.0,17.0883,17.6817,11.0,13.0,14.0,10.0,12.0,19.0,15.0,18.0,15.0,16.0,,10.0,9.0,14.0,13.0,9.0,9.0,6.0,10.0,11.0,12.0,6.0,11.0,5.0,4.0,5.0,1.0,3.0,3.12433,8.0,1.0,
2021-01-05 17:00:00,4.18433,11.0,7.0,4.1185,10.0,16.3675,7.0,22.0,25.7583,18.6083,11.0,13.0,12.0,11.0,17.0,20.0,16.0,16.0,9.0,17.0,,13.0,9.0,12.0,11.0,8.0,9.0,9.0,12.0,11.0,12.0,7.0,9.0,6.0,5.0,5.0,1.0,7.0,2.83658,6.0,5.0,
2021-01-05 18:00:00,10.9691,8.0,5.0,5.94683,12.0,8.73225,5.0,21.0,25.5242,18.85,16.0,14.0,13.0,12.0,12.0,21.0,14.0,19.0,14.0,25.0,,17.0,11.0,17.0,11.0,7.0,9.0,8.0,10.0,11.0,12.0,9.0,14.0,13.0,6.0,7.0,1.0,5.0,5.161580000000002,9.0,3.0,
2021-01-05 19:00:00,10.8341,7.0,4.0,8.293330000000001,11.0,4.49934,7.0,15.0,24.265,19.7492,15.0,11.0,13.0,13.0,9.0,14.0,15.0,15.0,10.0,17.0,,18.0,14.0,40.0,17.0,6.0,9.0,7.0,10.0,10.0,14.0,8.0,9.0,12.0,7.0,6.0,1.0,5.0,6.4785,7.0,2.0,
2021-01-05 20:00:00,20.62,5.0,5.0,11.3517,8.0,11.6777,9.0,12.0,16.1058,19.5542,18.0,13.0,12.0,14.0,11.0,11.0,19.0,15.0,14.0,21.0,,12.0,14.0,13.0,12.0,7.0,12.0,10.0,11.0,11.0,14.0,7.0,8.0,14.0,16.0,6.0,1.0,9.0,5.08591,6.0,4.0,
2021-01-05 21:00:00,18.9792,15.0,13.0,11.6767,6.0,12.6615,8.0,13.0,8.88025,19.28,25.0,10.0,10.0,13.0,17.0,13.0,18.0,20.0,13.0,21.0,,13.0,8.0,18.0,14.0,8.0,13.0,12.0,9.0,11.0,14.0,6.0,11.0,16.0,1.0,4.0,1.0,7.0,6.74792,10.0,4.0,
2021-01-05 22:00:00,3.1562,9.0,11.0,11.93,9.0,14.9291,8.0,11.0,11.9223,18.09,13.0,12.0,13.0,11.0,12.0,15.0,17.0,20.0,16.0,18.0,,13.0,17.0,14.0,9.0,7.0,12.0,8.0,5.0,10.0,9.0,10.0,8.0,6.0,3.0,2.0,1.0,7.0,3.5358400000000003,8.0,3.0,
2021-01-05 23:00:00,6.97892,8.0,5.0,11.1775,10.0,9.45259,8.0,16.0,12.0263,15.3033,21.0,14.0,7.0,10.0,14.0,12.0,22.0,15.0,15.0,17.0,,14.0,17.0,14.0,10.0,8.0,12.0,10.0,7.0,7.0,13.0,9.0,8.0,5.0,2.0,5.0,1.0,6.0,1.0,6.0,1.0,
2021-01-06 00:00:00,2.36325,6.0,14.0,8.87683,10.0,28.5883,10.0,14.0,8.3315,14.9308,16.0,11.0,9.0,11.0,13.0,19.0,17.0,19.0,29.0,23.0,,12.0,14.0,17.0,7.0,8.0,12.0,14.0,5.0,7.0,9.0,9.0,9.0,4.0,1.0,3.0,1.0,4.0,1.0,8.0,1.0,
2021-01-06 01:00:00,1.0,7.0,9.0,5.65325,10.0,17.9625,10.0,16.0,9.24075,9.14992,21.0,13.0,10.0,14.0,15.0,14.0,15.0,23.0,8.0,21.0,,14.0,13.0,17.0,10.0,6.0,15.0,10.0,5.0,7.0,6.0,9.0,5.0,4.0,5.0,1.0,1.0,2.0,1.0,7.0,1.0,
2021-01-06 02:00:00,4.2224,13.0,5.0,5.80083,10.0,11.2588,8.0,17.0,10.5815,8.73967,17.0,18.0,9.0,15.0,14.0,10.0,21.0,21.0,9.0,19.0,,10.0,13.0,15.0,11.0,6.0,14.0,6.0,7.0,4.0,5.0,6.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,7.0,2.0,
2021-01-06 03:00:00,19.7717,9.0,5.0,5.46367,11.0,12.0169,9.0,17.0,17.7833,12.1892,13.0,18.0,10.0,15.0,19.0,14.0,15.0,21.0,1.0,25.0,,11.0,16.0,17.0,12.0,7.0,13.0,6.0,5.0,3.0,5.0,6.0,4.0,5.0,1.0,1.0,1.0,7.0,1.0,9.0,3.0,
2021-01-06 04:00:00,19.0542,7.0,2.0,5.29484,12.0,13.6473,9.0,16.0,13.6529,16.6042,17.0,13.0,9.0,21.0,16.0,13.0,17.0,21.0,16.0,39.0,,10.0,10.0,15.0,12.0,10.0,13.0,15.0,5.0,8.0,5.0,6.0,5.0,4.0,1.0,1.0,2.0,6.0,1.0,6.0,1.0,
2021-01-06 05:00:00,18.5567,8.0,5.0,6.18325,12.0,12.6909,11.0,16.0,12.6642,17.79,23.0,16.0,9.0,18.0,14.0,21.0,16.0,18.0,20.0,26.0,,15.0,10.0,12.0,14.0,10.0,13.0,11.0,3.0,5.0,7.0,6.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,
2021-01-06 06:00:00,17.915,11.0,8.0,6.3745,17.0,10.9935,11.0,15.0,17.2242,20.2917,17.0,23.0,5.0,18.0,19.0,28.0,20.0,19.0,22.0,29.0,,10.0,20.0,14.0,19.0,10.0,11.0,12.0,3.0,7.0,6.0,4.0,6.0,7.0,0.0,4.0,2.0,6.0,1.0,6.0,1.0,
2021-01-06 07:00:00,30.2133,12.0,6.0,7.21767,7.0,17.72,13.0,17.0,18.42,22.14,23.0,23.0,11.0,24.0,25.0,33.0,26.0,25.0,27.0,25.0,,15.0,15.0,16.0,18.0,13.0,15.0,14.0,,9.0,14.0,2.0,10.0,7.0,3.0,5.0,4.0,12.0,1.0,5.0,4.0,
2021-01-06 08:00:00,16.6992,9.0,2.0,9.09541,6.0,23.1567,13.0,19.0,18.7825,24.54,23.0,19.0,9.0,24.0,21.0,31.0,22.0,24.0,24.0,29.0,,21.0,15.0,,23.0,14.0,15.0,10.0,,16.0,16.0,1.0,5.0,8.0,2.0,2.0,3.0,9.0,2.77917,5.0,3.0,
2021-01-06 09:00:00,13.5523,9.0,8.0,13.525,8.0,15.9425,14.0,17.0,20.1467,26.8783,21.0,16.0,18.0,29.0,18.0,35.0,26.0,24.0,18.0,22.0,,20.0,25.0,16.0,15.0,13.0,16.0,9.0,12.0,13.0,8.0,3.0,3.0,7.0,2.0,3.0,10.0,11.0,8.22583,4.0,4.0,
2021-01-06 10:00:00,6.26175,6.0,6.0,,10.0,9.82211,11.0,19.0,22.0342,27.61,21.0,,16.0,17.0,15.0,24.0,21.0,29.0,20.0,24.0,,17.0,12.0,21.0,17.0,12.0,16.0,11.0,8.0,9.0,6.0,3.0,3.0,6.0,2.0,5.0,8.0,11.0,8.12601,6.0,2.0,
2021-01-06 11:00:00,6.075,2.0,6.0,1.0,17.0,6.3660000000000005,12.0,21.0,30.025,27.0008,19.0,,17.0,14.0,18.0,19.0,19.0,25.0,11.0,15.0,,14.0,12.0,13.0,13.0,12.0,,7.0,5.0,5.0,4.0,2.0,,9.0,2.0,3.0,4.0,8.0,6.32575,4.0,1.0,
2021-01-06 12:00:00,5.56775,3.0,5.0,3.34075,5.0,16.8633,11.0,20.0,35.7092,26.55,22.0,18.0,19.0,17.0,15.0,18.0,19.0,17.0,14.0,12.0,,15.0,17.0,16.0,11.0,11.0,5.0,4.0,8.0,4.0,8.0,2.0,9.0,10.0,1.0,4.0,3.0,4.0,3.8285,1.0,1.0,
2021-01-06 13:00:00,16.3492,9.0,3.0,5.31216,6.0,10.1729,11.0,,26.855,26.2825,14.0,15.0,22.0,11.0,14.0,15.0,15.0,18.0,7.0,19.0,,12.0,6.0,12.0,10.0,11.0,5.0,5.0,6.0,6.0,10.0,4.0,8.0,7.0,2.0,5.0,1.0,1.0,4.26025,,1.0,
2021-01-06 14:00:00,14.8858,11.0,2.0,5.78225,10.0,15.075,13.0,14.0,18.3109,24.445,16.0,10.0,18.0,10.0,13.0,19.0,15.0,16.0,15.0,10.0,,15.0,6.0,17.0,7.0,,9.0,2.0,5.0,6.0,8.0,7.0,7.0,4.0,4.0,5.0,1.0,4.0,2.53325,8.0,1.0,
2021-01-06 15:00:00,9.22183,11.0,3.0,5.50058,10.0,10.8817,10.0,18.0,16.1625,21.0725,14.0,8.0,11.0,10.0,14.0,13.0,21.0,13.0,12.0,12.0,,12.0,7.0,11.0,4.0,5.0,11.0,1.0,8.0,10.0,6.0,4.0,6.0,5.0,4.0,3.0,1.0,7.0,3.5175,4.0,1.0,
2021-01-06 16:00:00,1.0,6.0,8.0,3.6585,9.0,14.87,9.0,22.0,9.35451,21.605,13.0,9.0,17.0,11.0,11.0,18.0,20.0,10.0,10.0,15.0,,11.0,10.0,15.0,8.0,4.0,8.0,1.0,5.0,7.0,5.0,3.0,6.0,4.0,1.0,2.0,1.0,7.0,3.40017,5.0,3.0,
2021-01-06 17:00:00,6.69425,11.0,8.0,5.03758,9.0,14.8453,7.0,14.0,20.5617,23.3042,13.0,6.0,8.0,9.0,10.0,17.0,13.0,8.0,7.0,11.0,,7.0,10.0,15.0,9.0,4.0,5.0,1.0,5.0,4.0,2.0,4.0,7.0,7.0,1.0,7.0,1.0,7.0,2.21842,5.0,1.0,
2021-01-06 18:00:00,10.3064,6.0,4.0,8.30325,18.0,11.1762,5.0,14.0,23.5942,19.6,10.0,6.0,11.0,12.0,12.0,15.0,14.0,12.0,9.0,12.0,,7.0,16.0,15.0,13.0,8.0,6.0,1.0,3.0,1.0,1.0,7.0,6.0,6.0,2.0,7.0,4.0,6.0,3.13617,8.0,1.0,
2021-01-06 19:00:00,13.635,4.0,2.0,9.21333,12.0,6.1423,11.0,10.0,20.4525,20.7125,9.0,10.0,8.0,11.0,12.0,17.0,19.0,16.0,11.0,13.0,,7.0,15.0,15.0,9.0,10.0,11.0,2.0,2.0,1.0,2.0,5.0,7.0,4.0,1.0,6.0,2.0,6.0,1.3038299999999998,4.0,4.0,
2021-01-06 20:00:00,7.2120000000000015,6.0,4.0,11.6425,11.0,2.11555,10.0,13.0,4.019419999999998,17.5867,15.0,9.0,10.0,15.0,15.0,13.0,14.0,14.0,8.0,16.0,,21.0,15.0,18.0,16.0,8.0,15.0,9.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,8.0,8.0,1.0,1.0,8.0,
2021-01-06 21:00:00,,6.0,7.0,12.69,10.0,5.5191,8.0,10.0,5.98492,15.69,14.0,13.0,11.0,20.0,10.0,12.0,18.0,15.0,16.0,11.0,,15.0,24.0,15.0,15.0,8.0,11.0,6.0,2.0,2.0,1.0,1.0,8.0,3.0,7.0,1.0,5.0,8.0,1.0,1.0,12.0,
2021-01-06 22:00:00,16.34,5.0,4.0,14.75,10.0,11.4339,9.0,8.0,12.205,15.0592,9.0,13.0,7.0,12.0,12.0,14.0,15.0,16.0,13.0,11.0,,10.0,9.0,15.0,12.0,10.0,11.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,7.0,1.0,1.0,9.0,
2021-01-06 23:00:00,14.6858,7.0,5.0,15.0208,10.0,11.2346,13.0,13.0,9.65025,15.495,9.0,10.0,6.0,12.0,9.0,20.0,14.0,18.0,15.0,13.0,,13.0,9.0,12.0,12.0,10.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,
2021-01-07 00:00:00,9.7775,7.0,5.0,12.755,11.0,20.8758,9.0,17.0,14.4633,16.9592,16.0,10.0,9.0,13.0,9.0,10.0,12.0,15.0,28.0,13.0,,10.0,17.0,14.0,8.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,5.0,1.77958,1.0,2.0,
2021-01-07 01:00:00,7.52008,12.0,9.0,9.55501,11.0,16.8015,10.0,17.0,16.26,15.1617,12.0,15.0,8.0,11.0,12.0,11.0,14.0,20.0,7.0,18.0,,7.0,14.0,16.0,9.0,9.0,16.0,7.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,1.1974200000000002,1.0,3.0,
2021-01-07 02:00:00,8.05922,11.0,8.0,10.8717,10.0,,10.0,17.0,13.9717,12.0558,15.0,9.0,8.0,17.0,9.0,17.0,15.0,17.0,7.0,18.0,,12.0,14.0,19.0,14.0,10.0,13.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,
2021-01-07 03:00:00,13.0221,9.0,11.0,12.5008,9.0,2.71009,10.0,21.0,13.5925,12.3092,15.0,11.0,9.0,14.0,16.0,8.0,13.0,19.0,11.0,16.0,,14.0,17.0,14.0,8.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,4.0,2.0,
2021-01-07 04:00:00,13.8071,9.0,7.0,10.4892,8.0,12.4224,7.0,21.0,14.4033,13.4533,11.0,12.0,11.0,19.0,8.0,17.0,15.0,16.0,18.0,13.0,,12.0,17.0,17.0,3.0,3.0,9.0,3.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,4.0,1.0,6.0,1.0,4.0,2.0,
2021-01-07 05:00:00,15.3727,8.0,8.0,9.53416,10.0,10.6304,13.0,16.0,7.45375,14.3333,14.0,9.0,10.0,14.0,17.0,18.0,18.0,20.0,16.0,16.0,,13.0,17.0,8.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,7.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,7.0,2.0,
2021-01-07 06:00:00,6.86608,14.0,9.0,9.46666,10.0,7.76359,11.0,18.0,7.424919999999997,14.2775,20.0,16.0,11.0,21.0,25.0,26.0,28.0,15.0,15.0,16.0,,14.0,20.0,8.0,4.0,3.0,5.0,1.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,21.0,1.0,10.0,1.0,7.0,1.0,
2021-01-07 07:00:00,17.57,14.0,5.0,10.3075,12.0,11.6881,13.0,23.0,8.937000000000003,13.015,27.0,19.0,11.0,31.0,20.0,23.0,21.0,14.0,27.0,16.0,,16.0,14.0,7.0,5.0,4.0,6.0,4.0,3.0,6.0,15.0,4.0,4.0,4.0,2.0,1.0,1.0,8.0,1.01867,5.0,2.0,
2021-01-07 08:00:00,11.7106,11.0,4.0,9.54417,13.0,28.2458,11.0,22.0,20.0783,15.5492,34.0,19.0,13.0,19.0,19.0,25.0,20.0,22.0,26.0,22.0,,,14.0,10.0,4.0,6.0,7.0,4.0,7.0,6.0,9.0,4.0,7.0,6.0,2.0,1.0,1.0,7.0,3.14342,2.0,5.0,
2021-01-07 09:00:00,19.7833,8.0,5.0,7.4286699999999986,11.0,16.5742,11.0,23.0,21.8725,19.5542,18.0,20.0,16.0,26.0,19.0,24.0,26.0,19.0,14.0,15.0,,15.0,17.0,11.0,4.0,4.0,6.0,4.0,8.0,7.0,7.0,3.0,6.0,9.0,,1.0,4.0,6.0,5.58892,5.0,6.0,
2021-01-07 10:00:00,,11.0,5.0,6.36,10.0,12.6263,10.0,24.0,26.8483,24.1617,45.0,15.0,20.0,22.0,19.0,22.0,25.0,22.0,16.0,23.0,,6.0,4.0,13.0,,5.0,4.0,4.0,9.0,8.0,8.0,4.0,6.0,7.0,10.0,1.0,13.0,10.0,7.3163300000000016,4.0,3.0,
2021-01-07 11:00:00,,8.0,8.0,4.97691,11.0,15.1908,11.0,25.0,33.8058,27.53,39.0,20.0,18.0,21.0,14.0,25.0,18.0,18.0,10.0,16.0,,12.0,4.0,14.0,5.0,7.0,3.0,7.0,6.0,7.0,5.0,3.0,4.0,4.0,7.0,1.0,7.0,,8.39125,7.0,1.0,
2021-01-07 12:00:00,18.125,4.0,6.0,3.81942,7.0,12.4667,12.0,19.0,32.5566,27.6542,17.0,17.0,18.0,13.0,12.0,17.0,15.0,12.0,14.0,6.0,,11.0,14.0,11.0,3.0,7.0,3.0,4.0,3.0,4.0,8.0,4.0,5.0,5.0,3.0,1.0,1.0,,7.13409,5.0,3.0,
2021-01-07 13:00:00,14.2342,1.0,7.0,2.9199200000000003,6.0,12.8792,11.0,18.0,22.9133,27.0817,18.0,11.0,20.0,14.0,13.0,18.0,15.0,16.0,12.0,9.0,,12.0,12.0,11.0,42.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,5.9505,3.0,3.0,
2021-01-07 14:00:00,11.2602,4.0,5.0,2.279,9.0,13.0492,9.0,17.0,20.545,22.7917,14.0,10.0,15.0,13.0,12.0,15.0,10.0,18.0,12.0,9.0,,9.0,12.0,9.0,7.0,5.0,7.0,6.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,5.0,6.19292,4.0,2.0,
2021-01-07 15:00:00,15.2133,5.0,3.0,1.6525,17.0,13.4531,7.0,13.0,21.7558,17.2367,14.0,13.0,22.0,10.0,9.0,16.0,10.0,15.0,9.0,7.0,,11.0,10.0,10.0,8.0,6.0,6.0,1.0,3.0,3.0,3.0,4.0,2.0,,2.0,1.0,1.0,4.0,4.77866,4.0,1.0,
2021-01-07 16:00:00,7.66433,7.0,8.0,5.7325800000000005,12.0,17.5142,13.0,15.0,23.89,15.4717,12.0,10.0,8.0,10.0,12.0,22.0,14.0,15.0,11.0,8.0,,10.0,15.0,10.0,10.0,3.0,6.0,1.0,4.0,7.0,5.0,7.0,1.0,11.0,5.0,1.0,1.0,7.0,5.04283,3.0,3.0,
2021-01-07 17:00:00,12.5475,5.0,6.0,11.6867,13.0,14.3767,11.0,15.0,18.3992,16.2583,16.0,14.0,10.0,10.0,13.0,17.0,10.0,14.0,11.0,11.0,,8.0,11.0,7.0,8.0,3.0,6.0,1.0,4.0,9.0,6.0,5.0,1.0,8.0,3.0,2.0,4.0,13.0,6.1655,3.0,5.0,
2021-01-07 18:00:00,28.3017,10.0,2.0,12.7767,11.0,12.9682,7.0,20.0,14.9209,15.4233,11.0,9.0,10.0,7.0,11.0,17.0,16.0,15.0,12.0,10.0,,6.0,11.0,7.0,23.0,1.0,10.0,1.0,8.0,8.0,7.0,2.0,3.0,9.0,1.0,1.0,5.0,9.0,5.92333,1.0,5.0,
2021-01-07 19:00:00,7.62942,11.0,8.0,11.7467,8.0,1.0,7.0,11.0,13.0768,14.5233,24.0,7.0,8.0,17.0,13.0,14.0,15.0,17.0,7.0,8.0,,9.0,13.0,11.0,13.0,1.0,10.0,1.0,6.0,6.0,6.0,7.0,4.0,12.0,4.0,1.0,6.0,16.0,4.3910800000000005,5.0,12.0,
